Unnamed: 0,CustomerID,Gender,Location,Tenure_Months,Transaction_ID,Transaction_Date,Product_SKU,Product_Description,Product_Category,Quantity,Avg_Price,Delivery_Charges,Coupon_Status,GST,Offline_Spend,Online_Spend,Month,Coupon_Code,Discount_pct,Online_Perc,Quartile,Sale
31455,12725.0,F,New Jersey,48.0,19998.0,2019-02-08,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.5,Clicked,0.1,3000.0,1973.27,2,ELEC20,20.0,39.68,2_Q,149.0
31472,16455.0,F,Chicago,23.0,20035.0,2019-02-09,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.5,Used,0.1,3000.0,2659.34,2,ELEC20,20.0,46.99,2_Q,119.0
31501,15545.0,F,California,39.0,20093.0,2019-02-10,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.5,Clicked,0.1,3000.0,2037.41,2,ELEC20,20.0,40.45,2_Q,149.0
31524,13838.0,F,California,5.0,20131.0,2019-02-10,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,149.0,6.5,Used,0.1,3000.0,2037.41,2,ELEC20,20.0,40.45,2_Q,298.0
31546,16241.0,M,New York,34.0,20260.0,2019-02-13,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.5,Clicked,0.1,3000.0,2007.32,2,ELEC20,20.0,40.09,2_Q,149.0
31590,15351.0,F,Washington DC,29.0,20170.0,2019-02-11,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.5,Not Used,0.1,3000.0,2864.69,2,ELEC20,20.0,48.85,2_Q,149.0
31602,15038.0,F,California,37.0,20188.0,2019-02-11,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.5,Not Used,0.1,3000.0,2864.69,2,ELEC20,20.0,48.85,2_Q,149.0
31635,13269.0,F,California,41.0,20380.0,2019-02-14,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.5,Clicked,0.1,3000.0,830.68,2,ELEC20,20.0,21.68,1_Q,149.0
31641,14813.0,F,New York,32.0,20394.0,2019-02-14,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.5,Used,0.1,3000.0,830.68,2,ELEC20,20.0,21.68,1_Q,119.0
31689,15332.0,F,California,30.0,20463.0,2019-02-15,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,3.0,79.0,6.5,Used,0.1,3000.0,1738.89,2,ELEC20,20.0,36.69,2_Q,237.0
31730,18156.0,F,California,26.0,20633.0,2019-02-17,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.5,Used,0.1,3000.0,2107.67,2,ELEC20,20.0,41.26,2_Q,119.0
31759,15555.0,F,Chicago,34.0,21527.0,2019-02-28,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.5,Clicked,0.1,4000.0,1817.18,2,ELEC20,20.0,31.24,2_Q,119.0
31761,15889.0,F,California,21.0,21557.0,2019-02-28,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.5,Used,0.1,4000.0,1817.18,2,ELEC20,20.0,31.24,2_Q,119.0
31809,15894.0,M,Chicago,44.0,21349.0,2019-02-25,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.5,Used,0.1,3500.0,1469.84,2,ELEC20,20.0,29.58,2_Q,149.0
32033,14589.0,F,New York,48.0,19521.0,2019-02-02,GGOEYFKQ020699,YouTube Custom Decals,Office,5.0,1.59,35.3,Clicked,0.1,700.0,770.87,2,OFF20,20.0,52.41,3_Q,7.95
32062,12427.0,F,New York,37.0,19437.0,2019-02-01,GGOEGGOA017399,Maze Pen,Office,40.0,0.99,6.5,Clicked,0.1,700.0,692.67,2,OFF20,20.0,49.74,2_Q,39.6
32288,13034.0,F,Chicago,40.0,21540.0,2019-02-28,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,3.0,1.99,6.5,Clicked,0.1,4000.0,1817.18,2,OFF20,20.0,31.24,2_Q,5.97
32324,17949.0,F,New Jersey,15.0,19678.0,2019-02-04,GGOEGAEA030413,Google Womens 3/4 Sleeve Baseball Raglan Heather/Black,Apparel,1.0,15.99,6.5,Used,0.18,700.0,2216.98,2,SALE20,20.0,76.0,4_Q,15.99
33123,15221.0,F,California,7.0,20669.0,2019-02-17,GGOEGAEB084513,BLM Sweatshirt,Apparel,1.0,33.59,6.5,Clicked,0.18,3000.0,2107.67,2,SALE20,20.0,41.26,2_Q,33.59
33129,16983.0,F,New York,21.0,20673.0,2019-02-17,GGOEGAEB084514,BLM Sweatshirt,Apparel,1.0,33.59,6.5,Clicked,0.18,3000.0,2107.67,2,SALE20,20.0,41.26,2_Q,33.59
33569,16168.0,M,Washington DC,24.0,20327.0,2019-02-13,GGOEGDHR082199,Google 25 oz Red Stainless Steel Bottle,Drinkware,5.0,13.99,6.5,Clicked,0.18,3000.0,2007.32,2,EXTRA20,20.0,40.09,2_Q,69.95
34095,14896.0,F,Washington DC,40.0,25534.0,2019-04-14,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,3000.0,1747.0,4,ELEC10,10.0,36.8,2_Q,119.0
34096,13240.0,F,California,24.0,25564.0,2019-04-14,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,3000.0,1747.0,4,ELEC10,10.0,36.8,2_Q,119.0
34104,16065.0,F,New York,41.0,25584.0,2019-04-14,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Not Used,0.1,3000.0,1747.0,4,ELEC10,10.0,36.8,2_Q,149.0
34141,14437.0,F,New York,3.0,25280.0,2019-04-11,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.5,Used,0.1,3000.0,804.85,4,ELEC10,10.0,21.15,1_Q,119.0
34142,12942.0,F,New Jersey,4.0,25288.0,2019-04-11,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,119.0,6.5,Clicked,0.1,3000.0,804.85,4,ELEC10,10.0,21.15,1_Q,238.0
34145,15660.0,M,New Jersey,13.0,25295.0,2019-04-11,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.5,Not Used,0.1,3000.0,804.85,4,ELEC10,10.0,21.15,1_Q,119.0
34181,18071.0,M,Chicago,24.0,25365.0,2019-04-12,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.5,Clicked,0.1,3000.0,1631.25,4,ELEC10,10.0,35.22,2_Q,149.0
34188,13369.0,F,New York,24.0,25419.0,2019-04-12,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Used,0.1,3000.0,1631.25,4,ELEC10,10.0,35.22,2_Q,119.0
34249,16520.0,F,Washington DC,37.0,25667.0,2019-04-16,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,4.0,119.0,6.0,Not Used,0.1,4000.0,2168.04,4,ELEC10,10.0,35.15,2_Q,476.0
34284,17827.0,M,California,32.0,26510.0,2019-04-26,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,3500.0,1363.31,4,ELEC10,10.0,28.03,2_Q,119.0
34289,15723.0,F,Washington DC,4.0,26444.0,2019-04-26,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,119.0,6.0,Not Used,0.1,3500.0,1363.31,4,ELEC10,10.0,28.03,2_Q,238.0
34321,14037.0,M,California,24.0,26560.0,2019-04-27,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Used,0.1,3500.0,2056.17,4,ELEC10,10.0,37.01,2_Q,119.0
34324,14256.0,F,Chicago,7.0,26591.0,2019-04-27,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,3500.0,2056.17,4,ELEC10,10.0,37.01,2_Q,119.0
34333,14543.0,M,Chicago,11.0,26613.0,2019-04-27,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Clicked,0.1,3500.0,2056.17,4,ELEC10,10.0,37.01,2_Q,149.0
34337,16062.0,F,New York,20.0,26620.0,2019-04-27,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Clicked,0.1,3500.0,2056.17,4,ELEC10,10.0,37.01,2_Q,149.0
34387,12429.0,F,New Jersey,43.0,25437.0,2019-04-13,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,249.0,6.0,Clicked,0.1,3000.0,2872.23,4,ELEC10,10.0,48.91,2_Q,249.0
34393,14355.0,F,New York,7.0,25455.0,2019-04-13,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2.0,79.0,6.0,Clicked,0.1,3000.0,2872.23,4,ELEC10,10.0,48.91,2_Q,158.0
34395,17526.0,M,California,22.0,25512.0,2019-04-13,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Clicked,0.1,3000.0,2872.23,4,ELEC10,10.0,48.91,2_Q,149.0
34466,13969.0,F,New York,15.0,26172.0,2019-04-21,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Clicked,0.1,4000.0,3078.84,4,ELEC10,10.0,43.49,2_Q,149.0
34472,17530.0,F,Chicago,28.0,26185.0,2019-04-21,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Not Used,0.1,4000.0,3078.84,4,ELEC10,10.0,43.49,2_Q,119.0
34488,15192.0,F,Chicago,37.0,25944.0,2019-04-19,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,119.0,12.99,Clicked,0.1,4000.0,1754.92,4,ELEC10,10.0,30.49,2_Q,238.0
34491,17950.0,F,New York,39.0,25954.0,2019-04-19,GGOENEBD084799,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,1.0,149.0,6.0,Clicked,0.1,4000.0,1754.92,4,ELEC10,10.0,30.49,2_Q,149.0
34503,17456.0,F,New Jersey,34.0,25977.0,2019-04-19,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Not Used,0.1,4000.0,1754.92,4,ELEC10,10.0,30.49,2_Q,149.0
34509,13327.0,F,Chicago,14.0,26003.0,2019-04-19,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,149.0,6.0,Used,0.1,4000.0,1754.92,4,ELEC10,10.0,30.49,2_Q,298.0
34510,13136.0,F,California,48.0,26008.0,2019-04-19,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Used,0.1,4000.0,1754.92,4,ELEC10,10.0,30.49,2_Q,119.0
34511,12605.0,F,New York,37.0,26011.0,2019-04-19,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,4000.0,1754.92,4,ELEC10,10.0,30.49,2_Q,119.0
34519,13649.0,F,California,34.0,24985.0,2019-04-07,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.5,Clicked,0.1,2500.0,2719.46,4,ELEC10,10.0,52.1,3_Q,149.0
34523,13270.0,M,Chicago,7.0,24994.0,2019-04-07,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,79.0,6.5,Used,0.1,2500.0,2719.46,4,ELEC10,10.0,52.1,3_Q,79.0
34524,13077.0,F,New York,45.0,24998.0,2019-04-07,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,149.0,6.5,Used,0.1,2500.0,2719.46,4,ELEC10,10.0,52.1,3_Q,298.0
34525,13531.0,F,New Jersey,48.0,25006.0,2019-04-07,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,4.0,119.0,6.5,Clicked,0.1,2500.0,2719.46,4,ELEC10,10.0,52.1,3_Q,476.0
34527,15713.0,M,California,3.0,25023.0,2019-04-07,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2.0,79.0,6.5,Clicked,0.1,2500.0,2719.46,4,ELEC10,10.0,52.1,3_Q,158.0
34531,17999.0,F,New Jersey,30.0,25026.0,2019-04-07,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.5,Used,0.1,2500.0,2719.46,4,ELEC10,10.0,52.1,3_Q,149.0
34536,17340.0,F,California,36.0,25061.0,2019-04-07,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,2.0,149.0,6.5,Clicked,0.1,2500.0,2719.46,4,ELEC10,10.0,52.1,3_Q,298.0
34561,15805.0,M,Chicago,33.0,26221.0,2019-04-22,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Used,0.1,4000.0,1608.26,4,ELEC10,10.0,28.68,2_Q,149.0
34589,17076.0,M,New York,46.0,26281.0,2019-04-23,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,149.0,12.99,Clicked,0.1,3500.0,3107.11,4,ELEC10,10.0,47.03,2_Q,298.0
34597,15996.0,F,Chicago,26.0,25122.0,2019-04-09,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,79.0,6.5,Used,0.1,3000.0,1740.91,4,ELEC10,10.0,36.72,2_Q,79.0
34601,14030.0,F,California,5.0,25135.0,2019-04-09,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.5,Clicked,0.1,3000.0,1740.91,4,ELEC10,10.0,36.72,2_Q,119.0
34612,16252.0,F,Chicago,37.0,25154.0,2019-04-09,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,149.0,6.5,Used,0.1,3000.0,1740.91,4,ELEC10,10.0,36.72,2_Q,149.0
34642,16795.0,F,California,20.0,25819.0,2019-04-18,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Clicked,0.1,4000.0,1476.58,4,ELEC10,10.0,26.96,2_Q,149.0
34646,16255.0,M,Chicago,7.0,25845.0,2019-04-18,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,12.99,Not Used,0.1,4000.0,1476.58,4,ELEC10,10.0,26.96,2_Q,119.0
34650,17646.0,M,New Jersey,13.0,25858.0,2019-04-18,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,119.0,6.0,Clicked,0.1,4000.0,1476.58,4,ELEC10,10.0,26.96,2_Q,238.0
34685,16265.0,M,California,38.0,26298.0,2019-04-24,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,3.0,119.0,12.99,Not Used,0.1,3500.0,1650.62,4,ELEC10,10.0,32.05,2_Q,357.0
34690,17880.0,M,California,12.0,26308.0,2019-04-24,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,149.0,6.0,Clicked,0.1,3500.0,1650.62,4,ELEC10,10.0,32.05,2_Q,149.0
34695,13000.0,M,New Jersey,32.0,26321.0,2019-04-24,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,3500.0,1650.62,4,ELEC10,10.0,32.05,2_Q,119.0
34708,14419.0,M,New York,20.0,26359.0,2019-04-24,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,3500.0,1650.62,4,ELEC10,10.0,32.05,2_Q,119.0
34725,15211.0,M,California,40.0,26023.0,2019-04-20,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,4000.0,1330.34,4,ELEC10,10.0,24.96,1_Q,119.0
34729,16907.0,F,California,16.0,26047.0,2019-04-20,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,4000.0,1330.34,4,ELEC10,10.0,24.96,1_Q,119.0
34777,14205.0,M,Chicago,26.0,25733.0,2019-04-17,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1.0,79.0,6.0,Clicked,0.1,4000.0,2526.49,4,ELEC10,10.0,38.71,2_Q,79.0
34782,17702.0,F,Chicago,28.0,25744.0,2019-04-17,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Clicked,0.1,4000.0,2526.49,4,ELEC10,10.0,38.71,2_Q,149.0
34784,15271.0,F,Chicago,37.0,25747.0,2019-04-17,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,119.0,6.0,Clicked,0.1,4000.0,2526.49,4,ELEC10,10.0,38.71,2_Q,238.0
34802,15288.0,M,California,50.0,25774.0,2019-04-17,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,149.0,6.0,Used,0.1,4000.0,2526.49,4,ELEC10,10.0,38.71,2_Q,149.0
34806,17978.0,F,Chicago,15.0,25788.0,2019-04-17,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,119.0,12.99,Clicked,0.1,4000.0,2526.49,4,ELEC10,10.0,38.71,2_Q,238.0
34832,13523.0,F,Chicago,13.0,24923.0,2019-04-06,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.5,Not Used,0.1,2500.0,2307.25,4,ELEC10,10.0,48.0,2_Q,149.0
34843,15680.0,M,California,32.0,24955.0,2019-04-06,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,4.0,119.0,6.5,Used,0.1,2500.0,2307.25,4,ELEC10,10.0,48.0,2_Q,476.0
34857,14107.0,M,Chicago,11.0,26799.0,2019-04-30,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Used,0.1,3000.0,1799.66,4,ELEC10,10.0,37.5,2_Q,119.0
34862,12785.0,F,New Jersey,36.0,26805.0,2019-04-30,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Clicked,0.1,3000.0,1799.66,4,ELEC10,10.0,37.5,2_Q,149.0
34865,16727.0,F,California,11.0,26813.0,2019-04-30,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,3000.0,1799.66,4,ELEC10,10.0,37.5,2_Q,119.0
34875,15514.0,M,Chicago,22.0,26838.0,2019-04-30,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Used,0.1,3000.0,1799.66,4,ELEC10,10.0,37.5,2_Q,149.0
34890,16385.0,M,California,19.0,24735.0,2019-04-04,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.5,Clicked,0.1,2500.0,1136.06,4,ELEC10,10.0,31.24,2_Q,149.0
34892,15032.0,F,California,4.0,24743.0,2019-04-04,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,3.0,79.0,6.5,Used,0.1,2500.0,1136.06,4,ELEC10,10.0,31.24,2_Q,237.0
34904,18061.0,M,Washington DC,4.0,24811.0,2019-04-04,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2.0,79.0,6.5,Clicked,0.1,2500.0,1136.06,4,ELEC10,10.0,31.24,2_Q,158.0
34933,17341.0,F,New York,13.0,24646.0,2019-04-02,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.5,Used,0.1,2500.0,1909.27,4,ELEC10,10.0,43.3,2_Q,119.0
34973,17430.0,F,Chicago,36.0,25630.0,2019-04-15,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,3.0,149.0,6.0,Clicked,0.1,3000.0,1593.58,4,ELEC10,10.0,34.69,2_Q,447.0
35029,14082.0,F,New York,31.0,26412.0,2019-04-25,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,3500.0,620.94,4,ELEC10,10.0,15.07,1_Q,119.0
35066,17262.0,F,California,22.0,24876.0,2019-04-05,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1.0,1.59,6.5,Used,0.1,2500.0,2342.68,4,OFF10,10.0,48.38,2_Q,1.59
35069,17676.0,M,New York,15.0,24879.0,2019-04-05,GGOEGOCB017499,Leatherette Journal,Office,20.0,8.79,59.16,Used,0.1,2500.0,2342.68,4,OFF10,10.0,48.38,2_Q,175.79999999999998
35093,14479.0,F,California,17.0,25582.0,2019-04-14,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,40.0,1.59,6.5,Clicked,0.1,3000.0,1747.0,4,OFF10,10.0,36.8,2_Q,63.6
35141,12721.0,F,California,5.0,25345.0,2019-04-12,GGOEGOCR017899,Recycled Paper Journal Set,Office,1.0,3.99,6.5,Used,0.1,3000.0,1631.25,4,OFF10,10.0,35.22,2_Q,3.99
35185,16596.0,F,New York,18.0,25169.0,2019-04-10,GGOEGOCT019199,Red Spiral Google Notebook,Office,1.0,7.99,6.5,Clicked,0.1,3000.0,2143.39,4,OFF10,10.0,41.67,2_Q,7.99
35195,12963.0,M,New York,9.0,25263.0,2019-04-10,GGOEGOAQ015999,Gel Roller Pen,Office,12.0,2.8,98.74,Clicked,0.1,3000.0,2143.39,4,OFF10,10.0,41.67,2_Q,33.599999999999994
35202,15945.0,F,New York,13.0,25670.0,2019-04-16,GGOEYOLR080599,YouTube Notebook and Pen Set,Office,110.0,4.47,24.92,Clicked,0.1,4000.0,2168.04,4,OFF10,10.0,35.15,2_Q,491.7
35279,17411.0,F,Chicago,16.0,25435.0,2019-04-13,GGOEGOAB016099,Leather and Metal Ballpoint Pen,Office,15.0,10.07,15.37,Used,0.1,3000.0,2872.23,4,OFF10,10.0,48.91,2_Q,151.05
35320,14441.0,M,New Jersey,19.0,25950.0,2019-04-19,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1.0,2.39,16.47,Clicked,0.1,4000.0,1754.92,4,OFF10,10.0,30.49,2_Q,2.39
35321,15279.0,M,California,10.0,25950.0,2019-04-19,GGOEGFKQ020799,Google Doodle Decal,Office,2.0,2.39,16.47,Used,0.1,4000.0,1754.92,4,OFF10,10.0,30.49,2_Q,4.78
35338,17700.0,F,New York,21.0,26006.0,2019-04-19,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1.0,2.99,6.0,Clicked,0.1,4000.0,1754.92,4,OFF10,10.0,30.49,2_Q,2.99
35351,13848.0,M,New York,35.0,25008.0,2019-04-07,GGOEGOCC017599,Recycled Paper Journal Set,Office,15.0,3.19,85.01,Used,0.1,2500.0,2719.46,4,OFF10,10.0,52.1,3_Q,47.85
35352,13140.0,M,New York,34.0,25008.0,2019-04-07,GGOEGOCR017899,Recycled Paper Journal Set,Office,15.0,3.19,85.01,Not Used,0.1,2500.0,2719.46,4,OFF10,10.0,52.1,3_Q,47.85
35399,17816.0,F,Chicago,29.0,25831.0,2019-04-18,GGOEGGOA017399,Maze Pen,Office,1.0,0.99,6.0,Used,0.1,4000.0,1476.58,4,OFF10,10.0,26.96,2_Q,0.99
35405,17671.0,F,New York,34.0,25854.0,2019-04-18,GGOEGGOA017399,Maze Pen,Office,4.0,0.99,6.0,Clicked,0.1,4000.0,1476.58,4,OFF10,10.0,26.96,2_Q,3.96
35415,12649.0,M,Chicago,33.0,25862.0,2019-04-18,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1.0,1.59,6.5,Clicked,0.1,4000.0,1476.58,4,OFF10,10.0,26.96,2_Q,1.59
35520,15581.0,F,California,18.0,24951.0,2019-04-06,GGOEGOAB015899,Rainbow Stylus Pen,Office,3.0,1.2,6.5,Clicked,0.1,2500.0,2307.25,4,OFF10,10.0,48.0,2_Q,3.5999999999999996
35679,16553.0,M,Chicago,39.0,24820.0,2019-04-05,GGOEGAAC032117,Google Men's Short Sleeve Hero Tee Light Blue,Apparel,1.0,18.99,6.5,Clicked,0.18,2500.0,2342.68,4,SALE10,10.0,48.38,2_Q,18.99
35691,18259.0,F,California,5.0,24879.0,2019-04-05,GGOEGAAJ032813,Google Men's Long & Lean Tee Charcoal,Apparel,4.0,11.19,59.16,Clicked,0.18,2500.0,2342.68,4,SALE10,10.0,48.38,2_Q,44.76
35709,16679.0,M,New York,28.0,24882.0,2019-04-05,GGOEAAAC080913,Android Lifted Men's Short Sleeve Tee Blue,Apparel,1.0,15.99,6.5,Not Used,0.18,2500.0,2342.68,4,SALE10,10.0,48.38,2_Q,15.99
35914,12755.0,F,Chicago,37.0,25382.0,2019-04-12,GGOEGAEC033115,Google Men's Long Sleeve Raglan Ocean Blue,Apparel,2.0,24.99,6.5,Used,0.18,3000.0,1631.25,4,SALE10,10.0,35.22,2_Q,49.98
36039,15181.0,F,New Jersey,20.0,25689.0,2019-04-16,GGOEGADB059214,Google Men's Airflow 1/4 Zip Pullover Black,Apparel,1.0,39.19,6.0,Clicked,0.18,4000.0,2168.04,4,SALE10,10.0,35.15,2_Q,39.19
36226,14932.0,M,New Jersey,35.0,25437.0,2019-04-13,GGOEAAAJ032413,Android Men's Short Sleeve Tri-blend Hero Tee Grey,Apparel,3.0,13.29,6.0,Used,0.18,3000.0,2872.23,4,SALE10,10.0,48.91,2_Q,39.87
36460,16579.0,M,California,50.0,25950.0,2019-04-19,GGOEYAFB073114,YouTube Men's Fleece Hoodie Black,Apparel,5.0,44.79,16.47,Not Used,0.18,4000.0,1754.92,4,SALE10,10.0,30.49,2_Q,223.95
36461,15380.0,M,California,9.0,25950.0,2019-04-19,GGOEYAFB073115,YouTube Men's Fleece Hoodie Black,Apparel,7.0,44.79,16.47,Clicked,0.18,4000.0,1754.92,4,SALE10,10.0,30.49,2_Q,313.53
36462,17442.0,M,California,34.0,25950.0,2019-04-19,GGOEYAQB073214,YouTube Women's Fleece Hoodie Black,Apparel,7.0,31.35,16.47,Used,0.18,4000.0,1754.92,4,SALE10,10.0,30.49,2_Q,219.45000000000002
36484,17307.0,F,New York,17.0,25983.0,2019-04-19,GGOEGAWH061348,Google Onesie Green,Apparel,1.0,19.19,6.0,Clicked,0.18,4000.0,1754.92,4,SALE10,10.0,30.49,2_Q,19.19
